file_name,paper_title,paper_discipline,student_level,student_gender,speaker_status,speaker_l1,paper_type,paper_features
PHI.G0.17.2,God and Omnipotence,Philosophy,Final Year Undergraduate,Female,NS,,Report,
PHI.G0.18.1,John Locke and Knowledge,Philosophy,Final Year Undergraduate,Male,NS,,Essay,
PHI.G0.18.2,Determinism and Free Will,Philosophy,Final Year Undergraduate,Male,NS,,Report,Definitions
PHI.G0.19.1,Hume and Smith on Justice ,Philosophy,Final Year Undergraduate,Male,NS,,Report,Reference to sources
PHI.G1.01.1,Can a lump of clay and a statue be identical?,Philosophy,First Year Graduate,Male,NS,,Essay,Reference to sources
PHI.G1.02.1,A Defense of Ontological Relativity,Philosophy,First Year Graduate,Male,NNS,Spanish,Essay,Reference to sources
PHI.G1.02.2,The Problem of Necessary / a posteriori and Contingent / a priori Truths,Philosophy,First Year Graduate,Male,NNS,Spanish,ResearchPaper,"Definitions, Tables, graphs or figures, Reference to sources"
PHI.G1.03.1,Does Conceivability Imply Possibility? Relieveing Kripke's Worries about Mind-Body Identity,Philosophy,First Year Graduate,Male,NS,,Report,Abstract
PHI.G1.04.1,Explanation and Understanding,Philosophy,First Year Graduate,Male,NNS,Swedish,Essay,Reference to sources
PHI.G1.05.1,The priority of equal opportunity,Philosophy,First Year Graduate,Male,NS,,Critique,"Problem-solution pattern, Reference to sources"
PHI.G2.01.1,On Hempel's Account of Scientific Explanations,Philosophy,Second Year Graduate,Female,NS,,Essay,Reference to sources
PHI.G2.02.1,Can We Say the Luminiferous Aether Isn't Real?,Philosophy,Second Year Graduate,Male,NS,,Essay,"Problem-solution pattern, Reference to sources"
PHI.G3.01.1,That's Some Fancy Thinkin': Accounting for Pretended Ideas in Hume's Treatise,Philosophy,Third Year Graduate,Male,NS,,Essay,Reference to sources
PHI.G3.02.1,Defending a Broader Intentionalism,Philosophy,Third Year Graduate,Male,NS,,Essay,"Definitions, Abstract, Problem-solution pattern, Reference to sources"
PHI.G3.03.1,Aristotle on Belief and Imagination,Philosophy,Third Year Graduate,Male,NS,,Essay,"Definitions, Reference to sources"
PHY.G0.01.1,Measuring Planck's Constant with the Photoelectric Effect,Physics,Final Year Undergraduate,Male,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PHY.G0.01.2,Quantum Mechanical Solutions to Problems with the Solar Model,Physics,Final Year Undergraduate,Male,NS,,Report,"Definitions, Problem-solution pattern, Reference to sources"
PHY.G0.02.1,"Energy Minimization, Molecular Mechanics, and Chemistry",Physics,Final Year Undergraduate,Male,NS,,ResearchPaper,"Tables, graphs or figures, Discussion of results section"
PHY.G0.03.1,Determination of the Charge-to-Mass Ratio of the Electron ,Physics,Final Year Undergraduate,Female,NS,,ResearchPaper,"Discussion of results section, Tables, graphs or figures"
PHY.G0.04.1,Gamma Ray Spectroscopy,Physics,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Reference to sources"
PHY.G0.04.2,Atomic and Molecular Spectroscopy,Physics,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Methodology section, Tables, graphs or figures"
PHY.G1.01.1,Bose-Einstein Condensation,Physics,First Year Graduate,Male,NS,,Report,"Abstract, Tables, graphs or figures, Reference to sources"
PHY.G1.02.1,Optical Lattices: A Study of Bose-Hubbard Model,Physics,First Year Graduate,Female,NNS,Chinese,Report,"Discussion of results section, Reference to sources"
PHY.G2.01.1,The Weaponization of Space,Physics,Second Year Graduate,Male,NS,,Report,Reference to sources
PHY.G2.02.1,Search for SUSY Signatures in the Dilepton Channel at CDF,Physics,Second Year Graduate,Male,NNS,Sinhala,Report,"Abstract, Discussion of results section, Tables, graphs or figures, Reference to sources"
PHY.G2.03.1,Fast Quantum Gates with Trapped Ions,Physics,Second Year Graduate,Male,NS,,Report,"Abstract, Tables, graphs or figures, Discussion of results section, Reference to sources"
PHY.G2.03.2,Teleportation with Trapped Ions,Physics,Second Year Graduate,Male,NS,,Critique,Reference to sources
PHY.G2.04.1,Tripod-STIRAP,Physics,Second Year Graduate,Female,NS,,Report,"Tables, graphs or figures, Reference to sources"
PHY.G2.05.1,Opinion Dynamics in a Voter Model,Physics,Second Year Graduate,Male,NS,,ResearchPaper,"Definitions, Methodology section, Discussion of results section, Reference to sources"
PHY.G2.05.2,Fixation in a generalized voter model,Physics,Second Year Graduate,Male,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
PHY.G2.06.1,Percolation on the Kleinberg Small-World Networks,Physics,Second Year Graduate,Male,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PHY.G2.07.1,Interacting network dynamics of neural populations,Physics,Second Year Graduate,Female,NS,,Report,"Methodology section, Reference to sources"
PHY.G2.08.1,Atom Interferometer as a Sagnac Effect Gyroscope,Physics,Second Year Graduate,Female,NS,,Report,"Tables, graphs or figures, Reference to sources"
PHY.G3.01.1,2D Electronic Spectroscopy of Biological Systems,Physics,Third Year Graduate,Male,NS,,Proposal,"Methodology section, Tables, graphs or figures, Reference to sources"
PHY.G3.02.1,Quantum Information Article Critique,Physics,Third Year Graduate,Male,NS,,Report,"Tables, graphs or figures"
PHY.G3.03.1,Effective Gauge Fields in Optical Lattices,Physics,Third Year Graduate,Male,NS,,Report,"Abstract, Tables, graphs or figures, Literature review section, Reference to sources"
POL.G0.01.1,Roe v. Wade,Political Science,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
POL.G0.01.2,Electoral Reform in Indonesia,Political Science,Final Year Undergraduate,Female,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
POL.G0.02.1," midterm, law and public policy/ constitutional law",Political Science,Final Year Undergraduate,Female,NNS,Filipino,Critique,Reference to sources
POL.G0.02.2,Curbing corruption through electoral reform ,Political Science,Final Year Undergraduate,Female,NNS,Filipino,Report,"Definitions, Tables, graphs or figures, Reference to sources"
POL.G0.03.1,The impact of the rise of political activity on the Internet on Democratic victories in the midterm elections of 2006,Political Science,Final Year Undergraduate,Male,NS,,Proposal,"Methodology section, Problem-solution pattern, Literature review section"
POL.G0.03.2,The E.U.: An Intergovernmental Organization with Supranational Aspirations,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.04.1,Democratization of the European Union,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.05.1,How much choice is too much?,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.06.1,Candidate debates in Vermont ??,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.07.1,Legal Reasoning in Lawrence v Texas,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.09.1,Estelle v. Gamble - Healthcare in the Prison System,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.11.1,German Surrender of Autonomy to Fascism,Political Science,Final Year Undergraduate,Female,NS,,Essay,
POL.G0.12.1,The Role of Party Identification in Voting Behavior,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.13.1,Daily Show Political Analysis,Political Science,Final Year Undergraduate,Female,NNS,Hindi,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
POL.G0.14.1,Tufte and The Political Business Cycle,Political Science,Final Year Undergraduate,Male,NS,,Proposal,"Methodology section, Literature review section, Reference to sources"
POL.G0.15.1,Presidential Library- Vietnam Withdrawal,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.16.1,Human Trafficking in an International Context,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.17.1,Theories of Legal Constraint ,Political Science,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
POL.G0.17.2,Direct vs. Indirect Effects of the Supreme Court,Political Science,Final Year Undergraduate,Female,NS,,Critique,
POL.G0.18.1,Increases in HIV/AIDS Education and Prevention in China,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.19.1,"Space, Class, and Party&#8212;Critical Tools of Democratization in Nicaragua",Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.20.1,Implications of Georgian NATO Membership,Political Science,Final Year Undergraduate,Male,NS,,Report,"Tables, graphs or figures, Reference to sources"
POL.G0.21.1,Political Realignment in the South,Political Science,Final Year Undergraduate,Male,NNS,Urdu,Report,Reference to sources
POL.G0.22.1,China's Evolving Role in Peacekeeping,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.23.1,'In God we trust?' - The Battle between Evolution and Intelligent Design,Political Science,Final Year Undergraduate,Male,NS,,Report,"Definitions, Reference to sources"
POL.G0.24.1,Ethics in International Devolopment,Political Science,Final Year Undergraduate,Female,NS,,Report,
POL.G0.25.1,What Is A Jew?,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.26.1,Hannah Arendt's Conception of Totalitarianism,Political Science,Final Year Undergraduate,Female,NS,,Critique,Reference to sources
POL.G0.27.1,Family Leave in US,Political Science,Final Year Undergraduate,Female,NS,,Critique,Reference to sources
POL.G0.28.1,Socio-Economic Rights and the South African Truth and Reconciliation Comission,Political Science,Final Year Undergraduate,Female,NS,,Essay,"Definitions, Problem-solution pattern, Reference to sources"
POL.G0.29.1,Seeking Hope at Home,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.30.1,The Politicization of SCHIP,Political Science,Final Year Undergraduate,Female,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Literature review section, Reference to sources"
POL.G0.31.1,Union Now: Day Care Providers in NY,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.32.1,The Countermjoritarian Myth,Political Science,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
POL.G0.32.2,The Blocking Machine,Political Science,Final Year Undergraduate,Male,NS,,Report,
POL.G0.33.1,Education Policy in Singapore and the U.S.,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.34.1,The Jewish Republican,Political Science,Final Year Undergraduate,Male,NS,,Report,"Methodology section, Reference to sources"
POL.G0.35.1,Inherent Racism in our Political System,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.36.1,Disability Rights,Political Science,Final Year Undergraduate,Male,NS,,Report,
POL.G0.37.1,U.S. Civil Liberties,Political Science,Final Year Undergraduate,Female,NNS,Russian,Critique,
POL.G0.38.1,Does BCRA really work?,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.39.1,Analysis of British Rule of India,Political Science,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
POL.G0.40.1,The Many Faces of Populism in Latin America,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.41.1,Evgenia Ginzburg's Into the Whirlwind,Political Science,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
POL.G0.42.1,You can't hurt me. I'm with the Union.,Political Science,Final Year Undergraduate,Female,NS,,Critique,Reference to sources
POL.G0.43.1,Violence and the Nation,Political Science,Final Year Undergraduate,Male,NS,,Report,Reference to sources
POL.G0.44.1,Power and the Urban Center,Political Science,Final Year Undergraduate,Male,NS,,Essay,
POL.G0.45.1,International Organization and Integration Thought Paper,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.45.2,Human Rights in Sierra Leone,Political Science,Final Year Undergraduate,Female,NS,,Report,Reference to sources
POL.G0.46.1,International Law During the War on Terror,Political Science,Final Year Undergraduate,Male,NNS,Arabic,Report,"Definitions, Reference to sources"
POL.G0.47.1,Political Ad Analysis ,Political Science,Final Year Undergraduate,Male,NNS,Korean,Critique,
POL.G1.01.1,Divided Government in France,Political Science,First Year Graduate,Female,NS,,Report,Reference to sources
POL.G1.02.1,The Divergent Trajectories of Political Islam in Turkey and Indonesia,Political Science,First Year Graduate,Female,NS,,Report,Reference to sources
POL.G1.03.1,Revolution and Family in Locke's Second Treatise,Political Science,First Year Graduate,Female,NS,,Essay,Reference to sources
POL.G1.04.1,Democracy Derailed in Russia ,Political Science,First Year Graduate,Male,NS,,Report,Reference to sources
POL.G1.05.1,White Nostalgia and Reflective Solidarity: Remembering the Combahee River Collective,Political Science,First Year Graduate,Female,NS,,Essay,Reference to sources
POL.G2.01.1,Wilson's When Work Disappears,Political Science,Second Year Graduate,Male,NNS,Spanish,Report,"Tables, graphs or figures"
POL.G2.02.1,Perpetual Peace: Is a Cosmopolitan Constitutional Order a Prerequsite?,Political Science,Second Year Graduate,Female,NS,,Essay,Reference to sources
POL.G2.03.1,Deportation Policy,Political Science,Second Year Graduate,Female,NS,,Critique,"Problem-solution pattern, Tables, graphs or figures, Reference to sources"
POL.G3.01.1,Measuring Racial Prejudice,Political Science,Third Year Graduate,Female,NS,,Essay,Reference to sources
POL.G3.02.1,Effect of Anxiety to Citizens' Political Capability,Political Science,Third Year Graduate,Male,NNS,Japanese,Essay,"Literature review section, Reference to sources"
POL.G3.03.1,Priming the Common Enemy,Political Science,Third Year Graduate,Female,NS,,Proposal,"Methodology section, Tables, graphs or figures, Literature review section, Reference to sources"
PSY.G0.01.1,World Leaders Pretend,Psychology,Final Year Undergraduate,Male,NS,,Essay,Reference to sources
PSY.G0.02.1,Review of Eysenck: The Effects of Psychotherapy,Psychology,Final Year Undergraduate,Female,NS,,Critique,Reference to sources
PSY.G0.02.2,Review of Rosenhan: On Being Sane in Insane Places ,Psychology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
PSY.G0.03.1,Negative Effects of Early-Onset Puberty in Girls,Psychology,Final Year Undergraduate,Female,NS,,Report,"Problem-solution pattern, Literature review section, Reference to sources"
PSY.G0.04.1,"Metagames: An Analysis, Interpretation, and Application to the Theory of Mind Through a Consideration of the Prisoner&#226;&#128;&#153;s Dilemma",Psychology,Final Year Undergraduate,Male,NNS,Mandarin,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section"
PSY.G0.05.1,Immigrant Life History Paper,Psychology,Final Year Undergraduate,Male,NNS,Mandarin,Report,Reference to sources
PSY.G0.06.1,Advanced Methods in Organizational Psychology Literature Review,Psychology,Final Year Undergraduate,Female,NS,,Report,"Literature review section, Reference to sources"
PSY.G0.07.1,Homosexuality: A Literature Review,Psychology,Final Year Undergraduate,Male,NS,,Report,Reference to sources
PSY.G0.08.1,Subliminal Message Effect on Color Preference and Self Esteem,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.08.2,Initial Perspective,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.09.1,Perceptual Fluency Effects on Status-quo Response Styles,Psychology,Final Year Undergraduate,Male,NS,,Report,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.10.1,Can Vouchers Improve the US School System?,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.10.2,Investing the Learning Technologies,Psychology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
PSY.G0.11.1,Psychology Underground of Power: Cell Phones,Psychology,Final Year Undergraduate,Male,NS,,ResponsePaper,
PSY.G0.11.2,Architecture and Power: William L. Clements Library,Psychology,Final Year Undergraduate,Male,NS,,Report,"Tables, graphs or figures"
PSY.G0.12.1,Longitudinal Syndrome Follow-Up: PTSD,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.13.1,Duality and the Mind,Psychology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
PSY.G0.14.1,The Possible Effects of Isolation and Conspecifics in the Emission of 22kHz USVs in Adult Rats,Psychology,Final Year Undergraduate,Female,NNS,Vietnamese,Proposal,"Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.14.2,Circadian Rhythms,Psychology,Final Year Undergraduate,Female,NNS,Vietnamese,Report,
PSY.G0.15.1,The Cultural Effects on the Self,Psychology,Final Year Undergraduate,Female,NNS,Greek,Essay,Reference to sources
PSY.G0.16.1,The Role of Gender in Physically Interactive Play: An Observation Study,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.17.1,Prevention Mechanisms for Clinical and Sub-Clinical Eating Disorders: A Proposal Study,Psychology,Final Year Undergraduate,Female,NS,,Proposal,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.17.2,Psychodynamic Theory in Therapy Techniques,Psychology,Final Year Undergraduate,Female,NS,,Report,
PSY.G0.18.1,Multi-Dimensional Assessment of Creativity,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.19.1,Thoughts on Positive Psychology,Psychology,Final Year Undergraduate,Female,NS,,ResponsePaper,
PSY.G0.19.2,Throwing Caution to the Wind,Psychology,Final Year Undergraduate,Female,NS,,ResponsePaper,
PSY.G0.19.3,If Only I Had Read Ahead,Psychology,Final Year Undergraduate,Female,NS,,CreativeWriting,
PSY.G0.20.1,Experience Paper: Adult Rehabilitation at the University of Michigan Hospital,Psychology,Final Year Undergraduate,Male,NS,,Report,
PSY.G0.21.1,Fear Conditioning Lab,Psychology,Final Year Undergraduate,Male,NNS,Arabic,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.23.1,Evaluation of Psychology class,Psychology,Final Year Undergraduate,Male,NS,,Essay,
PSY.G0.23.2,The influence of hormones on spatial performance and maternal behavior in rodents,Psychology,Final Year Undergraduate,Male,NS,,Report,
PSY.G0.24.1,Behavior of the Indri indri,Psychology,Final Year Undergraduate,Male,NS,,Report,Reference to sources
PSY.G0.26.1,Critical Review of Whorf: An American Indian Model of the Universe,Psychology,Final Year Undergraduate,Male,NS,,Critique,Reference to sources
PSY.G0.27.1,Gender Stereotypes and Mathematics Lab Performance,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.28.1,Political Generations in America,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Methodology section, Discussion of results section, Reference to sources"
PSY.G0.29.1,Through the Eyes of Immigrants:  An Analysis of Three Life Histories,Psychology,Final Year Undergraduate,Male,NS,,ResearchPaper,Reference to sources
PSY.G0.30.1,"The Relationship between Depressed Mood and Perceived Parental Alienation, Trust, and Pride in Academic Accomplishments",Psychology,Final Year Undergraduate,Female,NNS,Marathi,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.31.1,Race Relations between Asian Americans and African Americans,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.32.1,The Psychology and Socialization of Male Rape,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.32.2,Diagnosis of Actress with Mental Disorder,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Definitions, Methodology section, Discussion of results section, Reference to sources"
PSY.G0.33.1,Just Bad Genes,Psychology,Final Year Undergraduate,Female,NS,,ResponsePaper,"Tables, graphs or figures"
PSY.G0.34.1,John/Joan Case Study and the Obedience Study,Psychology,Final Year Undergraduate,Female,NNS,Korean,Critique,"Definitions, Reference to sources"
PSY.G0.34.2,The Trouble with Evan,Psychology,Final Year Undergraduate,Female,NNS,Korean,Essay,Reference to sources
PSY.G0.35.1,Forrest Gump and Child Development,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.36.1,Attention Deficit Hyperactivity Disorder,Psychology,Final Year Undergraduate,Female,NNS,Hindi,Report,Reference to sources
PSY.G0.37.1,Bilingual Education,Psychology,Final Year Undergraduate,Female,NS,,Essay,Reference to sources
PSY.G0.38.1,Sexual Education in Adolescence,Psychology,Final Year Undergraduate,Female,NS,,Report,"Literature review section, Reference to sources"
PSY.G0.38.2,Increasing women in math and science,Psychology,Final Year Undergraduate,Female,NS,,Critique,"Problem-solution pattern, Literature review section, Reference to sources"
PSY.G0.39.1,Gender Development: Differences in Verbal Communications and Physical Interactions across Age Groups,Psychology,Final Year Undergraduate,Female,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.40.1,Biopsychosocial Effects of Rheumatoid Arthritis,Psychology,Final Year Undergraduate,Female,NS,,Report,"Definitions, Reference to sources"
PSY.G0.40.2,Case Study of Mary Kate Olsen,Psychology,Final Year Undergraduate,Female,NS,,Report,"Abstract, Reference to sources"
PSY.G0.41.1,The Effects of Adoptee Status on Identity Formation in Adolescence,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.42.1,The Broken Cord Assignment,Psychology,Final Year Undergraduate,Female,NS,,Report,"Definitions, Reference to sources"
PSY.G0.42.2,There Are No Children Here Assignment,Psychology,Final Year Undergraduate,Female,NS,,Report,Reference to sources
PSY.G0.43.1,Sleep Grant Proposal,Psychology,Final Year Undergraduate,Female,NS,,Proposal,"Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Literature review section, Reference to sources"
PSY.G1.01.1,Complexity Theory and Psychological Inquiry,Psychology,First Year Graduate,Male,NS,,Report,Reference to sources
PSY.G1.02.1,Is Trauma Research Unethical?,Psychology,First Year Graduate,Female,NNS,Marathi,Report,"Literature review section, Reference to sources"
PSY.G1.03.1,The Effects of Musical Training on Cognitive Ability,Psychology,First Year Graduate,Female,NS,,Report,"Abstract, Tables, graphs or figures, Literature review section, Reference to sources"
PSY.G1.04.1,"Exam: Cultural Divergence, Terror, and Social Judgment",Psychology,First Year Graduate,Male,NS,,Report,
PSY.G1.05.1,Improving Affective Forecasting,Psychology,First Year Graduate,Female,NS,,Report,Reference to sources
PSY.G1.06.1,Self-Enhancing Ingroup Stereotyping,Psychology,First Year Graduate,Female,NS,,Proposal,"Methodology section, Problem-solution pattern, Literature review section, Reference to sources"
PSY.G1.07.1,Emotion and the Ultimatum Game: How Rumination and,Psychology,First Year Graduate,Female,NS,,Report,Reference to sources
PSY.G1.08.1,The relation of social address variables to developmental outcomes,Psychology,First Year Graduate,Female,NS,,Critique,
PSY.G1.09.1,Bio-ecological theory in socialization and ASD,Psychology,First Year Graduate,Female,NS,,Report,Reference to sources
PSY.G1.10.1,Applying Erikson: a proposed model,Psychology,First Year Graduate,Female,NS,,Critique,"Definitions, Problem-solution pattern, Tables, graphs or figures, Reference to sources"
PSY.G1.11.1,The Psychological Well-Being of Latino/a Adolescents,Psychology,First Year Graduate,Female,NNS,German And Spanish,Report,"Definitions, Reference to sources"
PSY.G1.11.3,The moderating effects of cultural values and racial/cultural identity in the relation between gender and the psychological well-being of Latino adolescents,Psychology,First Year Graduate,Female,NNS,German And Spanish,Proposal,"Literature review section, Reference to sources"
PSY.G1.11.4,Treating psychopathology in adults,Psychology,First Year Graduate,Female,NNS,German And Spanish,Essay,Reference to sources
PSY.G1.11.5,Final paper scholarship women of color,Psychology,First Year Graduate,Female,NNS,German And Spanish,Critique,Reference to sources
PSY.G1.12.1,Changes in social functioning during the transition to retirement communities,Psychology,First Year Graduate,Female,NS,,Report,Reference to sources
PSY.G1.13.1,Risk and Protective Factors for Youth Violence Exposure,Psychology,First Year Graduate,Female,NS,,Report,"Literature review section, Reference to sources"
PSY.G2.01.1,"The Mediating Effects of Explanatory Style: Examining Blood Pressure, Preventative Health Behaviors, and Compliance with Medical Regimes in a Diverse Sample of Hypertensive Women",Psychology,Second Year Graduate,Female,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G2.02.1,School Readiness: Research on Children's Transition to Schooling,Psychology,Second Year Graduate,Female,NS,,Report,"Definitions, Reference to sources"
PSY.G2.02.2,The Role of Symbolic Gestures in Early Language Development,Psychology,Second Year Graduate,Female,NS,,Report,"Literature review section, Reference to sources"
PSY.G2.02.3,"Do Bilingual Foreign Language Learners have a Unique Learning Profile?  An Examination of their Learning Strategies, Motivation, and Achievement",Psychology,Second Year Graduate,Female,NS,,Report,"Problem-solution pattern, Literature review section, Reference to sources"
PSY.G2.03.1,Development of Prefrontal Cortex in Adolescence,Psychology,Second Year Graduate,Female,NS,,Essay,Reference to sources
PSY.G2.04.1,Early Predictors of Later Reading Ability,Psychology,Second Year Graduate,Female,NS,,Report,"Methodology section, Discussion of results section, Reference to sources"
PSY.G2.05.1,A Brief Critique of the DSM-IV,Psychology,Second Year Graduate,Female,NS,,Critique,"Definitions, Reference to sources"
PSY.G2.06.1,Biological Aspects of Behavior,Psychology,Second Year Graduate,Female,NS,,Report,"Literature review section, Reference to sources"
PSY.G2.06.2,Social / Organizational Aspects of Behavior,Psychology,Second Year Graduate,Female,NS,,Report,Reference to sources
PSY.G2.07.1,Incorporating Emotion into a Unified Theory of Cognition,Psychology,Second Year Graduate,Male,NS,,Report,"Definitions, Tables, graphs or figures, Literature review section, Reference to sources"
PSY.G2.08.1,Dissatisfactions with Job Satisfaction Measurement: The Context-Dependency of Work Attitudes,Psychology,Second Year Graduate,Male,NS,,Essay,"Discussion of results section, Literature review section, Reference to sources"
PSY.G2.09.1,Implicit Racism: Cognitive Origins and Potential Interventions,Psychology,Second Year Graduate,Male,NS,,Report,Reference to sources
PSY.G2.10.1,Can projective assessment instruments be helpful with the five common reasons for psychological testing?,Psychology,Second Year Graduate,Female,NNS,Korean,Essay,Reference to sources
PSY.G2.10.2,Understanding Dorris's The Broken Cord from a Multiple Systems Perspective,Psychology,Second Year Graduate,Female,NNS,Korean,Essay,Reference to sources
PSY.G2.10.3,Hippocampal Abnormalities in Psychiatric Disorders,Psychology,Second Year Graduate,Female,NNS,Korean,Report,"Definitions, Literature review section, Reference to sources"
PSY.G2.10.4,Evaluation of Behavioral and Cognitive Behavioral Theories and Interventions,Psychology,Second Year Graduate,Female,NNS,Korean,Critique,Reference to sources
PSY.G2.10.5,Critique of the DSM-IV,Psychology,Second Year Graduate,Female,NNS,Korean,Critique,"Definitions, Problem-solution pattern, Reference to sources"
PSY.G2.11.1,Emerging reading ability: interplay between theory and research,Psychology,Second Year Graduate,Female,NNS,Cantonese,Report,Reference to sources
PSY.G2.11.2,Constraints on a big-picture of cognitive development,Psychology,Second Year Graduate,Female,NNS,Cantonese,Report,Reference to sources
PSY.G2.12.1,A Brief History of Social &amp; Organizational Psychology,Psychology,Second Year Graduate,Female,NS,,Report,Reference to sources
PSY.G2.13.1,"Think Globally, Act Locally",Psychology,Second Year Graduate,Female,NS,,ResearchPaper,"Discussion of results section, Methodology section, Problem-solution pattern, Tables, graphs or figures, Reference to sources"
PSY.G2.14.1,How Do Children Learn from Television?,Psychology,Second Year Graduate,Female,NS,,Report,"Tables, graphs or figures, Reference to sources"
PSY.G2.15.1,"The Product, Process, and Prediction of Precocious Reading",Psychology,Second Year Graduate,Female,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
PSY.G3.01.1,Environmental and Social Influences on Sula,Psychology,Third Year Graduate,Female,NS,,Essay,"Problem-solution pattern, Reference to sources"
PSY.G3.02.1,Communication of Appetitive Emotion in Rats: Exploring the Nature of 50kHz Ultrasonic Vocalizations,Psychology,Third Year Graduate,Male,NS,,Proposal,Reference to sources
PSY.G3.03.1,"Culture, Mental Disorders, and Evolutionary Analyses",Psychology,Third Year Graduate,Female,NS,,Essay,"Definitions, Problem-solution pattern, Literature review section, Reference to sources"
